frame,x0,y0,z0,v0,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x31,y31,z31,v31,x32,y32,z32,v32,elbow,shoulder,hip,knee,ankle
93,0.9135009050369263,0.7444500923156738,-0.04325581714510918,0.9998942613601685,0.8429000973701477,0.5753254294395447,0.1836082637310028,0.9996739625930786,0.834135890007019,0.6156684160232544,-0.23618289828300476,0.9999477863311768,0.7291104793548584,0.5979426503181458,0.2681930363178253,0.15134407579898834,0.724267840385437,0.6630268096923828,-0.3024245500564575,0.9864206910133362,0.7692012786865234,0.7551028728485107,0.2175731360912323,0.22988532483577728,0.7690289616584778,0.8404274582862854,-0.25073760747909546,0.9500808715820312,0.5957434177398682,0.6231051087379456,0.13161535561084747,0.998927652835846,0.58157879114151,0.6372712850570679,-0.13132686913013458,0.9996733069419861,0.4117949604988098,0.6795299053192139,0.1992613971233368,0.4767894744873047,0.40105077624320984,0.7055655717849731,-0.07593784481287003,0.9629014730453491,0.25248244404792786,0.6680192947387695,0.3481418490409851,0.6811158061027527,0.2327229380607605,0.6865503787994385,0.04254031181335449,0.9628341794013977,0.23485183715820312,0.7708353996276855,0.28487977385520935,0.8097836971282959,0.2036418318748474,0.8021306395530701,-0.04132832959294319,0.9584877490997314,99.15683877535224,18.435041677851906,164.16307552912747,152.82969777495475,97.67751981493487
94,0.9144671559333801,0.73129802942276,-0.03936576843261719,0.9998946189880371,0.8428743481636047,0.5690710544586182,0.19821317493915558,0.9996688365936279,0.8347002267837524,0.6008937954902649,-0.23597049713134766,0.999945342540741,0.7300930619239807,0.5988712310791016,0.260434627532959,0.1544959545135498,0.7239145636558533,0.6600451469421387,-0.2918614447116852,0.9864614605903625,0.7740448117256165,0.763600766658783,0.17073965072631836,0.2356235682964325,0.7691131234169006,0.8404510617256165,-0.20334292948246002,0.9501505494117737,0.5984804034233093,0.623024046421051,0.13444694876670837,0.9988910555839539,0.5835893750190735,0.637087881565094,-0.13410650193691254,0.9996599555015564,0.41451701521873474,0.6795302629470825,0.1823798269033432,0.4756401479244232,0.4026678800582886,0.7059862613677979,-0.10515400022268295,0.9626548886299133,0.2524932026863098,0.667610764503479,0.31933486461639404,0.6789118051528931,0.23285241425037384,0.6851849555969238,-0.012751779519021511,0.9620323777198792,0.23526081442832947,0.769896388053894,0.247694730758667,0.8079874515533447,0.20364397764205933,0.8007709980010986,-0.1116417869925499,0.9576892852783203,104.03304840532581,19.901996638145512,167.348898592988,152.16535377156956,97.19774628192604
95,0.9155891537666321,0.7170308232307434,-0.03677896037697792,0.9998958706855774,0.8428341746330261,0.5582440495491028,0.21490417420864105,0.9996697306632996,0.8346754312515259,0.5918409824371338,-0.24372920393943787,0.999944269657135,0.7307301163673401,0.5988517999649048,0.2713252305984497,0.1567561775445938,0.7243486642837524,0.6613226532936096,-0.3001598119735718,0.9868407249450684,0.7746115326881409,0.7635985612869263,0.1848054975271225,0.2413308471441269,0.769711434841156,0.8481574654579163,-0.2153439074754715,0.9515406489372253,0.6009445190429688,0.6183453798294067,0.14140090346336365,0.9988803267478943,0.5842835903167725,0.6369720697402954,-0.14102469384670258,0.9996515512466431,0.4142166078090668,0.6726832389831543,0.18556711077690125,0.4745875597000122,0.40292349457740784,0.7048237919807434,-0.11507057398557663,0.9625571966171265,0.2503982484340668,0.6672728657722473,0.3183360695838928,0.6799825429916382,0.23160728812217712,0.6902192234992981,-0.02043995074927807,0.9613860249519348,0.23858560621738434,0.7664756774902344,0.24357914924621582,0.8084456920623779,0.20486615598201752,0.8007436394691467,-0.11965203285217285,0.9570436477661133,108.55404728771556,21.988815577766086,169.69881032956155,154.61155167376396,98.72811779926349
96,0.9195078015327454,0.7011429667472839,-0.05464877560734749,0.999899685382843,0.842316210269928,0.544527530670166,0.20783714950084686,0.9996727108955383,0.8314533829689026,0.5904655456542969,-0.2650967836380005,0.9999426007270813,0.730840802192688,0.5933219790458679,0.28010743856430054,0.15768039226531982,0.72174471616745,0.6614859104156494,-0.3379923105239868,0.9871668219566345,0.7743889689445496,0.7595165371894836,0.20066262781620026,0.2501693069934845,0.7672646641731262,0.8520606160163879,-0.2807823121547699,0.9536175727844238,0.5962057709693909,0.6119821667671204,0.1426820009946823,0.9989134669303894,0.5812503695487976,0.6362244486808777,-0.14229807257652283,0.9996574521064758,0.41218098998069763,0.6665818095207214,0.21551060676574707,0.48195987939834595,0.4012427031993866,0.7047339081764221,-0.10772931575775146,0.9637787938117981,0.2474832832813263,0.66861891746521,0.35976263880729675,0.6881558895111084,0.23032133281230927,0.6919288039207458,0.02393133006989956,0.9619761109352112,0.2376432716846466,0.7664996981620789,0.2989296615123749,0.8129191398620605,0.20782054960727692,0.8003357648849487,-0.0651823952794075,0.9570430517196655,109.48262746076414,22.55719999270139,169.5213751451173,154.87539249630277,97.44085153533703
97,0.9204242825508118,0.6836390495300293,-0.05361725762486458,0.9998974800109863,0.8410236239433289,0.5331134796142578,0.2055942267179489,0.9996633529663086,0.82991623878479,0.578917920589447,-0.25989335775375366,0.9999386072158813,0.7283584475517273,0.5904281139373779,0.27986207604408264,0.15901847183704376,0.7198936939239502,0.6595033407211304,-0.3294743597507477,0.9873807430267334,0.773461103439331,0.7594833374023438,0.20114591717720032,0.25545331835746765,0.7662478089332581,0.8520095944404602,-0.2696206271648407,0.9547808766365051,0.5960667133331299,0.6110665798187256,0.14245633780956268,0.9988794326782227,0.5817649364471436,0.6361593008041382,-0.1420716494321823,0.9996423125267029,0.4116470515727997,0.6670739650726318,0.21141378581523895,0.482727974653244,0.4015245735645294,0.7045161724090576,-0.10712941735982895,0.9637170433998108,0.24710586667060852,0.6696851253509521,0.35383594036102295,0.6906535029411316,0.2301815301179886,0.6935914158821106,0.013859332539141178,0.9616709351539612,0.23574571311473846,0.7680895924568176,0.2815510630607605,0.8140592575073242,0.2078128457069397,0.8004574179649353,-0.08025629073381424,0.9564891457557678,112.68114989988462,23.2352651396632,172.21132084607672,155.57854154227033,98.17354381938326
98,0.9231617450714111,0.6698068380355835,-0.053696341812610626,0.9998946785926819,0.8401290774345398,0.5248684883117676,0.20284689962863922,0.9996489882469177,0.8298231959342957,0.5663619637489319,-0.25741252303123474,0.9999343752861023,0.7287818193435669,0.5862234234809875,0.2796255946159363,0.15741145610809326,0.716989278793335,0.657389223575592,-0.32582226395606995,0.9874603152275085,0.7733957171440125,0.7545354962348938,0.2037782073020935,0.2558342516422272,0.763327956199646,0.8537472486495972,-0.2661285996437073,0.9550544619560242,0.5958468317985535,0.6105354428291321,0.14208225905895233,0.9988471269607544,0.5813321471214294,0.6361093521118164,-0.14169543981552124,0.9996306300163269,0.40959420800209045,0.6658698320388794,0.21004994213581085,0.4840782880783081,0.3994782567024231,0.7026328444480896,-0.10502156615257263,0.9637437462806702,0.2449651062488556,0.6699466705322266,0.35049086809158325,0.6933190822601318,0.2300117164850235,0.6935349106788635,0.013612570241093636,0.9616931676864624,0.2339358776807785,0.7688895463943481,0.28040775656700134,0.8153664469718933,0.20518983900547028,0.8004657030105591,-0.08040275424718857,0.9562795162200928,115.61511836687922,23.21939592432259,175.57084809433897,156.8300187654116,99.99507816514429
99,0.924037754535675,0.6338222026824951,-0.05387314409017563,0.9998952746391296,0.8362056612968445,0.5023871660232544,0.2015773504972458,0.9996379017829895,0.8273832201957703,0.5424536466598511,-0.26264286041259766,0.9999319911003113,0.7262600660324097,0.5848869681358337,0.278276264667511,0.15573932230472565,0.7160226702690125,0.6541194915771484,-0.3365013301372528,0.9877051711082458,0.7677772641181946,0.7491413950920105,0.20220287144184113,0.2586289644241333,0.7619761228561401,0.8552597165107727,-0.2945305407047272,0.9558927416801453,0.5951908230781555,0.6076229214668274,0.14337976276874542,0.9988463521003723,0.5802782773971558,0.6353418827056885,-0.14313285052776337,0.999632716178894,0.4105075001716614,0.6655428409576416,0.20831707119941711,0.49101194739341736,0.4022873640060425,0.7019323110580444,-0.10396812111139297,0.965045154094696,0.24501323699951172,0.6685497760772705,0.3673759996891022,0.7021702527999878,0.2312363237142563,0.6901407837867737,0.01469231303781271,0.9634827971458435,0.23240230977535248,0.7689052224159241,0.30398455262184143,0.8204882740974426,0.20544013381004333,0.8002233505249023,-0.08020441979169846,0.9577147960662842,122.20812834673052,24.479910664885168,179.6273133386165,155.54068620949718,99.24446574934088
100,0.9246009588241577,0.6178022623062134,-0.04669852927327156,0.9998939633369446,0.8318967223167419,0.49175357818603516,0.2013697475194931,0.9996418952941895,0.8275132775306702,0.5266935229301453,-0.2440197914838791,0.9999302625656128,0.7264732718467712,0.5857151746749878,0.2587708532810211,0.1613885909318924,0.7171671986579895,0.6527230143547058,-0.3143015503883362,0.9879097938537598,0.767829179763794,0.7509036660194397,0.1694820076227188,0.2702794671058655,0.7634146213531494,0.8589262962341309,-0.28421658277511597,0.9567490220069885,0.5951865315437317,0.606086015701294,0.13926465809345245,0.998854398727417,0.582040548324585,0.633565366268158,-0.13907770812511444,0.9996299147605896,0.4103824198246002,0.6657677292823792,0.1879759132862091,0.5000351071357727,0.4028488099575043,0.6996262669563293,-0.10637316107749939,0.9657024145126343,0.24420762062072754,0.6704096794128418,0.3338450491428375,0.7123323082923889,0.23055312037467957,0.6915085911750793,0.006717780139297247,0.9647337198257446,0.23217272758483887,0.7694794535636902,0.2606799900531769,0.8258471488952637,0.204204261302948,0.8010648488998413,-0.09304126352071762,0.9586471915245056,126.15365062587837,25.271752806524457,176.69055940767987,157.06147190394051,100.82505643249418
101,0.9269419312477112,0.6001222729682922,-0.047046419233083725,0.9998995065689087,0.8291769027709961,0.47856801748275757,0.1854158490896225,0.9996593594551086,0.8258494138717651,0.5143795609474182,-0.24462372064590454,0.9999334812164307,0.7265759706497192,0.5721530318260193,0.2490333467721939,0.1656680554151535,0.7173926830291748,0.6506167650222778,-0.3080672025680542,0.9884774684906006,0.7649282217025757,0.7497819066047668,0.1753925234079361,0.2829401195049286,0.7635661959648132,0.8606390357017517,-0.27926599979400635,0.9585848450660706,0.5950174927711487,0.6038747429847717,0.1377611756324768,0.9989082217216492,0.5819177627563477,0.6329174637794495,-0.13762789964675903,0.9996474981307983,0.4103374183177948,0.6658298969268799,0.18956993520259857,0.5140951871871948,0.40233227610588074,0.7003768086433411,-0.0973987951874733,0.9674012660980225,0.24429090321063995,0.6702114343643188,0.35078245401382446,0.726970911026001,0.23057761788368225,0.6915552616119385,0.022462844848632812,0.9669831395149231,0.23229099810123444,0.7602999806404114,0.2893209755420685,0.8344277143478394,0.20375047624111176,0.8008503913879395,-0.07419069111347198,0.9608067870140076,129.07664935330902,25.562374718294226,174.65904848500801,156.4676625374648,100.8501726248086
102,0.9288738369941711,0.5790843963623047,-0.04705779254436493,0.99990314245224,0.8277462720870972,0.46645388007164,0.18363210558891296,0.9996688961982727,0.8260353803634644,0.5008488893508911,-0.24203795194625854,0.9999356269836426,0.7264631986618042,0.5744372010231018,0.24970091879367828,0.16631843149662018,0.7224123477935791,0.6509208083152771,-0.29544052481651306,0.9888719916343689,0.7620223760604858,0.7484834790229797,0.18154700100421906,0.2886398136615753,0.7644050717353821,0.8606649041175842,-0.25633957982063293,0.9595102071762085,0.5951047539710999,0.6033909320831299,0.13683100044727325,0.9989373087882996,0.5821583271026611,0.6326106786727905,-0.13672134280204773,0.9996585845947266,0.41155773401260376,0.666846752166748,0.18410331010818481,0.5244081020355225,0.4042683243751526,0.7013493180274963,-0.10123729705810547,0.9688135981559753,0.24449120461940765,0.6688644289970398,0.3430243134498596,0.7388043403625488,0.23058108985424042,0.6907969117164612,0.009376215748488903,0.9690794348716736,0.23226219415664673,0.7548297643661499,0.2849683463573456,0.8416832685470581,0.205312117934227,0.7995527982711792,-0.08852889388799667,0.9629136323928833,134.0524567635526,26.99612014184665,172.73712028977747,155.39240942720554,99.60310669056209
103,0.9283838868141174,0.565000057220459,-0.04716598242521286,0.9999036192893982,0.8228458166122437,0.45808330178260803,0.2012687474489212,0.999677300453186,0.8261130452156067,0.48994937539100647,-0.25313910841941833,0.9999379515647888,0.7230433821678162,0.5712460279464722,0.2586040794849396,0.16697348654270172,0.7258910536766052,0.6484255194664001,-0.31984254717826843,0.9892559051513672,0.7538224458694458,0.7489530444145203,0.17662113904953003,0.29846376180648804,0.7636319398880005,0.8603693246841431,-0.2951349914073944,0.9610887765884399,0.5950977206230164,0.6029332280158997,0.14371949434280396,0.99895179271698,0.5821475386619568,0.6326635479927063,-0.14362171292304993,0.9996638298034668,0.4111575782299042,0.6669240593910217,0.19624274969100952,0.5212364196777344,0.4028335213661194,0.704817533493042,-0.10802362114191055,0.9688001275062561,0.24376815557479858,0.6701330542564392,0.36284440755844116,0.7431735396385193,0.22775915265083313,0.6940524578094482,0.001035926048643887,0.9704734683036804,0.2322615087032318,0.753739058971405,0.2987241744995117,0.8444309830665588,0.20473022758960724,0.8001260161399841,-0.10642243176698685,0.9642260670661926,137.59191096091317,27.365749186931996,171.58557247370626,154.55852960183702,98.72995014521295
104,0.9271735548973083,0.5456103086471558,-0.055454812943935394,0.9999091029167175,0.8204218149185181,0.44495993852615356,0.2014985829591751,0.999695360660553,0.8236179351806641,0.4791456460952759,-0.27854982018470764,0.9999414682388306,0.7232246398925781,0.5696712732315063,0.2657833695411682,0.16725799441337585,0.7257710695266724,0.6350436806678772,-0.3510422110557556,0.9897505640983582,0.7503267526626587,0.7471172213554382,0.17769408226013184,0.31192559003829956,0.7623488903045654,0.8560696244239807,-0.32889220118522644,0.9632222056388855,0.5922447443008423,0.6021573543548584,0.1498526930809021,0.9990046620368958,0.5814893841743469,0.6324752569198608,-0.14974607527256012,0.9996793866157532,0.410601407289505,0.666820228099823,0.2282780110836029,0.5258944630622864,0.4015960395336151,0.7041645050048828,-0.10368981957435608,0.9699481725692749,0.24417851865291595,0.6701071858406067,0.4066849946975708,0.7539030313491821,0.2277907282114029,0.6929152607917786,0.029063422232866287,0.9722885489463806,0.2325839251279831,0.752967894077301,0.3439992368221283,0.8508172035217285,0.20491376519203186,0.7999134063720703,-0.07798519730567932,0.9660117030143738,138.4878879529531,25.544180536756752,169.37793304032408,154.5654612203075,98.36488999743034
105,0.9206737875938416,0.5178589224815369,-0.07203257083892822,0.9999147653579712,0.817054808139801,0.4291951358318329,0.20058102905750275,0.9997139573097229,0.8162750601768494,0.4591086208820343,-0.30579179525375366,0.9999448657035828,0.7242487668991089,0.5670950412750244,0.2659391462802887,0.16881848871707916,0.7256131768226624,0.6367826461791992,-0.38076457381248474,0.9903269410133362,0.7504843473434448,0.7549433708190918,0.16880889236927032,0.32816267013549805,0.7623894810676575,0.8561034202575684,-0.3609248399734497,0.9656423330307007,0.5908706784248352,0.5999982953071594,0.15833330154418945,0.9990643858909607,0.5809270739555359,0.6311022639274597,-0.15832720696926117,0.9996976852416992,0.41095077991485596,0.666888415813446,0.25260594487190247,0.5285106897354126,0.4022133946418762,0.7043900489807129,-0.10251704603433609,0.9713255763053894,0.24673624336719513,0.668643593788147,0.4345414340496063,0.7646315693855286,0.22812038660049438,0.6912117600440979,0.03705237805843353,0.974129319190979,0.23259305953979492,0.7534316182136536,0.37172311544418335,0.8574953079223633,0.2046491652727127,0.8004017472267151,-0.06799296289682388,0.9678739905357361,143.44540526882247,26.808506160809696,166.13412490857743,153.36996361196555,97.8023040032347
106,0.915959894657135,0.5031911730766296,-0.10294520854949951,0.9999198317527771,0.8152816295623779,0.4208492040634155,0.18336604535579681,0.9997317790985107,0.8123874068260193,0.4392129182815552,-0.3350292146205902,0.9999476075172424,0.7255618572235107,0.5722746253013611,0.25396350026130676,0.17112991213798523,0.7252986431121826,0.6363118290901184,-0.41504648327827454,0.9908018112182617,0.7507086396217346,0.7597987651824951,0.14484192430973053,0.3410297930240631,0.7646243572235107,0.8553406596183777,-0.3913341462612152,0.9674935340881348,0.5911123156547546,0.5996263027191162,0.1626593917608261,0.9991328120231628,0.580721914768219,0.622052788734436,-0.1625727266073227,0.9997188448905945,0.41117432713508606,0.6669156551361084,0.2673446834087372,0.5340867638587952,0.40381744503974915,0.7013654112815857,-0.09287676960229874,0.972781240940094,0.24864670634269714,0.6678330302238464,0.47283095121383667,0.7745075821876526,0.23069243133068085,0.690353274345398,0.06189516559243202,0.9758976101875305,0.23925743997097015,0.7518637180328369,0.41333264112472534,0.8641599416732788,0.21145547926425934,0.7995209693908691,-0.04247932508587837,0.9698044657707214,145.98107628444168,27.88137202057209,165.86248531492672,152.20879470396574,96.3538615413253
107,0.9147093296051025,0.48922592401504517,-0.10878673940896988,0.9999244809150696,0.8140193819999695,0.40955546498298645,0.17608045041561127,0.999744713306427,0.8099019527435303,0.42386120557785034,-0.3482216000556946,0.9999497532844543,0.7278284430503845,0.5725902915000916,0.24899576604366302,0.16892045736312866,0.7254336476325989,0.6311741471290588,-0.43091335892677307,0.991163969039917,0.7514722347259521,0.7600750923156738,0.14448076486587524,0.34253787994384766,0.7647585272789001,0.8495916724205017,-0.4010367691516876,0.9686437249183655,0.5911726355552673,0.5994156002998352,0.1651173084974289,0.9991912841796875,0.5788480639457703,0.617443323135376,-0.16500325500965118,0.999737560749054,0.4112189710140228,0.6658869385719299,0.2850562036037445,0.5380459427833557,0.4037303328514099,0.6999382972717285,-0.07863368839025497,0.9741859436035156,0.2519668936729431,0.667823314666748,0.5064055919647217,0.7817272543907166,0.23203231394290924,0.6903589367866516,0.09179458022117615,0.9774600267410278,0.24192285537719727,0.7514035105705261,0.4497906565666199,0.8692795634269714,0.21356934309005737,0.7986710071563721,-0.006639006081968546,0.9715068340301514,147.62361819279255,27.8764588760287,165.26356231717028,151.579164526677,96.48003330225778
108,0.9100630283355713,0.47579383850097656,-0.10848283022642136,0.9999279975891113,0.8116602301597595,0.3962008059024811,0.17075595259666443,0.9997575879096985,0.8053898215293884,0.41921496391296387,-0.34825411438941956,0.9999520778656006,0.7298771739006042,0.5700448751449585,0.24699978530406952,0.16744689643383026,0.7258859276771545,0.6278660893440247,-0.42575204372406006,0.9914920926094055,0.7519688010215759,0.7590084671974182,0.14791029691696167,0.34402963519096375,0.7652750015258789,0.8478453159332275,-0.3942747414112091,0.9696095585823059,0.5854962468147278,0.595102846622467,0.16557282209396362,0.9992454051971436,0.5755507946014404,0.6138045191764832,-0.16544891893863678,0.9997545480728149,0.4068719446659088,0.6593480706214905,0.2891830801963806,0.5410469770431519,0.40113797783851624,0.6917486190795898,-0.07364355772733688,0.9753609895706177,0.2517951726913452,0.6677224636077881,0.5014360547065735,0.7887374758720398,0.23202195763587952,0.6909374594688416,0.09100403636693954,0.9788495898246765,0.2414345145225525,0.7505472302436829,0.446506530046463,0.8741703629493713,0.21469826996326447,0.7954752445220947,-0.004937764722853899,0.9730081558227539,148.98768052495106,28.890439975490818,163.82377392621396,155.64167012900825,99.13404318516808
109,0.9076042771339417,0.4624275863170624,-0.12145093828439713,0.9999274015426636,0.8100637197494507,0.38593995571136475,0.159806489944458,0.9997659921646118,0.8030704259872437,0.4088256359100342,-0.3515785336494446,0.9999528527259827,0.7328030467033386,0.5702183246612549,0.23831258714199066,0.16789157688617706,0.7272709012031555,0.6278185844421387,-0.4206444323062897,0.9915673136711121,0.7523006796836853,0.7593687772750854,0.13948775827884674,0.3462856411933899,0.7652861475944519,0.8424209952354431,-0.3833915591239929,0.9697173833847046,0.5844428539276123,0.5834171772003174,0.16474038362503052,0.9992880821228027,0.5745489597320557,0.6016237735748291,-0.16461306810379028,0.9997666478157043,0.40774184465408325,0.655041515827179,0.2864682078361511,0.5402820110321045,0.4014594852924347,0.6867110133171082,-0.07169261574745178,0.9760331511497498,0.25267380475997925,0.667705237865448,0.4936712086200714,0.7933179140090942,0.23232564330101013,0.6916243433952332,0.08595526963472366,0.9800270199775696,0.24180416762828827,0.7505146265029907,0.43767374753952026,0.877776026725769,0.2160649299621582,0.7947479486465454,-0.013826249167323112,0.9742791652679443,150.86049045624017,30.755703838091218,166.0202626608964,155.4823361096443,100.62408461133468
110,0.9033713936805725,0.45029765367507935,-0.1343458741903305,0.999923586845398,0.8085945844650269,0.37592583894729614,0.16194622218608856,0.9997683763504028,0.7991244196891785,0.39794930815696716,-0.3621371388435364,0.9999523758888245,0.7339571118354797,0.5697219371795654,0.23942942917346954,0.16754065454006195,0.728700578212738,0.6252745985984802,-0.43646445870399475,0.9915918111801147,0.7526482939720154,0.7572194933891296,0.13363514840602875,0.3462449014186859,0.7652915716171265,0.8378973007202148,-0.40020474791526794,0.9696547389030457,0.5843483209609985,0.5742776393890381,0.1683342456817627,0.9993152022361755,0.5741633772850037,0.5888699293136597,-0.16820640861988068,0.9997732639312744,0.4087096154689789,0.6499454379081726,0.28551816940307617,0.5325071811676025,0.4030008912086487,0.6813626885414124,-0.07404796034097672,0.9760967493057251,0.253399521112442,0.6668263673782349,0.48670005798339844,0.7932807207107544,0.23284812271595,0.6929334998130798,0.07906249165534973,0.9809170961380005,0.24326582252979279,0.7502028942108154,0.42777326703071594,0.8790087699890137,0.21886992454528809,0.7940748929977417,-0.026823248714208603,0.9752606153488159,153.02059281058303,32.46795212790466,168.06047110540936,155.5005826558542,101.75827131100304
111,0.8995822072029114,0.43941137194633484,-0.14000101387500763,0.9999262690544128,0.8079872131347656,0.3681729733943939,0.1443830132484436,0.9997797608375549,0.7951764464378357,0.38646200299263,-0.36018893122673035,0.9999537467956543,0.7355111837387085,0.5664293169975281,0.22715424001216888,0.172091543674469,0.7302225232124329,0.6165662407875061,-0.42896655201911926,0.9917762279510498,0.7538527846336365,0.7556802034378052,0.1269494891166687,0.3556523025035858,0.7649924159049988,0.8319454789161682,-0.3957603871822357,0.9705564379692078,0.5810465216636658,0.5643602609634399,0.16766181588172913,0.9993571639060974,0.5718568563461304,0.5793133974075317,-0.1675427258014679,0.9997848868370056,0.41024425625801086,0.6462759971618652,0.27996334433555603,0.5364570021629333,0.40363699197769165,0.6778256893157959,-0.0727132186293602,0.9768841862678528,0.25421205163002014,0.6659520864486694,0.4791105389595032,0.7994289994239807,0.23359952867031097,0.6927056312561035,0.08498773723840714,0.9819372296333313,0.24339209496974945,0.7502580881118774,0.42490777373313904,0.8830287456512451,0.22047953307628632,0.7930181622505188,-0.01184068899601698,0.9763281941413879,155.06383906836612,33.42509344997159,169.53573749222537,154.64363277222557,102.45195457542015
112,0.8988668918609619,0.4228828251361847,-0.13572105765342712,0.9999233484268188,0.8027258515357971,0.3603784739971161,0.14698582887649536,0.9997791051864624,0.7923441529273987,0.37684357166290283,-0.3585309386253357,0.9999518394470215,0.7379472255706787,0.5679489970207214,0.21966753900051117,0.17839322984218597,0.7358525395393372,0.6102892160415649,-0.4322102665901184,0.9919214844703674,0.7539469599723816,0.7630130648612976,0.11250077933073044,0.36611291766166687,0.7644352316856384,0.8326275944709778,-0.40275585651397705,0.9713842272758484,0.5731498003005981,0.5504540801048279,0.16743968427181244,0.9993847608566284,0.5672580599784851,0.5607544183731079,-0.16731412708759308,0.999789297580719,0.41145727038383484,0.6452776789665222,0.2757716774940491,0.5417652130126953,0.4047253727912903,0.6756907105445862,-0.07447914034128189,0.9772943258285522,0.2530497610569,0.6656264066696167,0.47207018733024597,0.8056748509407043,0.23383496701717377,0.6910921335220337,0.08039737492799759,0.9827949404716492,0.2432366907596588,0.7503218650817871,0.41680973768234253,0.8867045640945435,0.2198464274406433,0.7925071716308594,-0.015320172533392906,0.9771764874458313,159.06822468139137,37.14637651804972,176.00096730719406,149.88060581990288,103.00254741632523
113,0.8977001309394836,0.4207026958465576,-0.1523953080177307,0.999920129776001,0.8025962114334106,0.35344192385673523,0.1302879899740219,0.9997788667678833,0.7893134951591492,0.37433546781539917,-0.3647741675376892,0.9999502301216125,0.7445528507232666,0.5651634931564331,0.20795384049415588,0.1835765838623047,0.7399839162826538,0.6100538969039917,-0.43561601638793945,0.9919447302818298,0.7563933730125427,0.7613748908042908,0.10794110596179962,0.37231898307800293,0.764441728591919,0.8335314989089966,-0.4049166142940521,0.9717279076576233,0.5742568969726562,0.5442091822624207,0.16576732695102692,0.9994000792503357,0.5654938220977783,0.5586103200912476,-0.16575707495212555,0.9997910857200623,0.41139620542526245,0.644305408000946,0.2738450765609741,0.5417901873588562,0.40545299649238586,0.6748671531677246,-0.0710560753941536,0.9773574471473694,0.25296005606651306,0.6655716896057129,0.4768308699131012,0.8071686625480652,0.23413464426994324,0.6890011429786682,0.08483979851007462,0.9834665060043335,0.2433052659034729,0.7503438591957092,0.427012175321579,0.8880870938301086,0.2195369303226471,0.7922882437705994,-0.008770789951086044,0.977855920791626,161.93115776787067,38.71587293555739,176.51370701258,148.71812344888812,102.75998833134969
114,0.8905559182167053,0.40442976355552673,-0.1793019026517868,0.9999191164970398,0.801435649394989,0.3502684533596039,0.12518146634101868,0.9997709393501282,0.7851528525352478,0.3591112792491913,-0.36027830839157104,0.9999457001686096,0.7526441216468811,0.5627692341804504,0.19366516172885895,0.19707803428173065,0.7389100193977356,0.6001787185668945,-0.4336002469062805,0.9920156598091125,0.7589090466499329,0.7621319890022278,0.08601189404726028,0.38774722814559937,0.7627506256103516,0.8324576020240784,-0.4164527654647827,0.9724865555763245,0.5739884972572327,0.5346843004226685,0.16047519445419312,0.9994043707847595,0.5622162222862244,0.544788122177124,-0.16040654480457306,0.9997878074645996,0.41139736771583557,0.6392858028411865,0.26802149415016174,0.5376976132392883,0.40565726161003113,0.6682255268096924,-0.0697578489780426,0.9765599370002747,0.252048522233963,0.6659461855888367,0.4656895697116852,0.8051140904426575,0.23284737765789032,0.6890262961387634,0.08137007802724838,0.9838718771934509,0.24392177164554596,0.7484689354896545,0.41895008087158203,0.8874398469924927,0.21896615624427795,0.7918471097946167,-0.01394870039075613,0.9782612919807434,163.27760597226288,39.352268472541624,178.42732895738303,148.60717632264672,104.55140397395525
115,0.8923372030258179,0.3989388644695282,-0.17175278067588806,0.999916672706604,0.7993066310882568,0.3454211950302124,0.12620161473751068,0.9997689127922058,0.7842956185340881,0.3474011719226837,-0.3733358383178711,0.999943733215332,0.7519963383674622,0.5614040493965149,0.19467903673648834,0.20682215690612793,0.7406321167945862,0.5962243676185608,-0.4527689814567566,0.9921652674674988,0.758876621723175,0.7644020318984985,0.08243238180875778,0.40024176239967346,0.7614278793334961,0.8321923017501831,-0.4364296793937683,0.9734869599342346,0.5699548125267029,0.5307971239089966,0.1603716015815735,0.9994191527366638,0.559353768825531,0.5355774760246277,-0.16030260920524597,0.9997888207435608,0.41071826219558716,0.6402657628059387,0.26833266019821167,0.5378777384757996,0.40311458706855774,0.6668527126312256,-0.0710269883275032,0.9764894247055054,0.25195151567459106,0.6667711734771729,0.46642202138900757,0.8073855042457581,0.23256787657737732,0.6893332004547119,0.08137506991624832,0.9843427538871765,0.24478866159915924,0.7515782117843628,0.4159000515937805,0.8889739513397217,0.218784898519516,0.7922980785369873,-0.015231150202453136,0.9787175059318542,165.00705220321743,40.133640568816794,179.64658195267117,147.4689125911827,105.13258733294052
